date,market,region,station,temperature_mean_c,temperature_max_c,temperature_min_c,cooling_degree_day,heating_degree_day,source,source_note
2024-06-15,TOKYO_TEMP,Tokyo,Tokyo,24.34,27.55,21.5,2.34,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-06-16,TOKYO_TEMP,Tokyo,Tokyo,20.89,25.85,16.78,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-06-17,TOKYO_TEMP,Tokyo,Tokyo,24.8,27.41,21.4,2.8,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-06-18,TOKYO_TEMP,Tokyo,Tokyo,22.4,26.76,19.06,0.4,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-06-19,TOKYO_TEMP,Tokyo,Tokyo,21.89,26.28,18.49,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-06-20,TOKYO_TEMP,Tokyo,Tokyo,20.54,25.41,16.9,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-06-21,TOKYO_TEMP,Tokyo,Tokyo,23.11,28.29,19.78,1.11,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-06-22,TOKYO_TEMP,Tokyo,Tokyo,21.86,25.55,17.63,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-06-23,TOKYO_TEMP,Tokyo,Tokyo,19.27,24.48,14.6,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-06-24,TOKYO_TEMP,Tokyo,Tokyo,24.64,28.33,21.55,2.64,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-06-25,TOKYO_TEMP,Tokyo,Tokyo,25.53,30.25,20.82,3.53,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-06-26,TOKYO_TEMP,Tokyo,Tokyo,23.48,28.9,19.92,1.48,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-06-27,TOKYO_TEMP,Tokyo,Tokyo,23.75,29.36,20.02,1.75,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-06-28,TOKYO_TEMP,Tokyo,Tokyo,20.73,24.14,16.08,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-06-29,TOKYO_TEMP,Tokyo,Tokyo,26.23,30.16,21.5,4.23,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-06-30,TOKYO_TEMP,Tokyo,Tokyo,22.13,25.42,19.8,0.13,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-01,TOKYO_TEMP,Tokyo,Tokyo,20.96,26.04,17.32,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-02,TOKYO_TEMP,Tokyo,Tokyo,22.36,27.57,19.66,0.36,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-03,TOKYO_TEMP,Tokyo,Tokyo,23.28,26.76,19.62,1.28,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-04,TOKYO_TEMP,Tokyo,Tokyo,22.2,25.84,19.01,0.2,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-05,TOKYO_TEMP,Tokyo,Tokyo,23.42,26.11,18.99,1.42,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-06,TOKYO_TEMP,Tokyo,Tokyo,26.63,31.51,22.42,4.63,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-07,TOKYO_TEMP,Tokyo,Tokyo,21.52,27.08,17.01,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-08,TOKYO_TEMP,Tokyo,Tokyo,25.29,27.72,21.29,3.29,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-09,TOKYO_TEMP,Tokyo,Tokyo,25.56,30.25,21.29,3.56,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-10,TOKYO_TEMP,Tokyo,Tokyo,24.31,29.58,21.68,2.31,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-11,TOKYO_TEMP,Tokyo,Tokyo,24.59,28.28,20.11,2.59,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-12,TOKYO_TEMP,Tokyo,Tokyo,22.72,27.08,18.59,0.72,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-13,TOKYO_TEMP,Tokyo,Tokyo,23.06,29.31,19.63,1.06,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-14,TOKYO_TEMP,Tokyo,Tokyo,25.21,29.74,21.25,3.21,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-15,TOKYO_TEMP,Tokyo,Tokyo,26.76,30.87,23.95,4.76,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-16,TOKYO_TEMP,Tokyo,Tokyo,25.35,28.4,19.64,3.35,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-17,TOKYO_TEMP,Tokyo,Tokyo,24.84,27.97,20.0,2.84,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-18,TOKYO_TEMP,Tokyo,Tokyo,22.54,26.7,18.52,0.54,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-19,TOKYO_TEMP,Tokyo,Tokyo,24.31,28.66,20.45,2.31,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-20,TOKYO_TEMP,Tokyo,Tokyo,25.21,30.01,19.55,3.21,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-21,TOKYO_TEMP,Tokyo,Tokyo,27.38,30.89,23.26,5.38,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-22,TOKYO_TEMP,Tokyo,Tokyo,24.4,29.29,21.22,2.4,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-23,TOKYO_TEMP,Tokyo,Tokyo,26.11,28.28,22.76,4.11,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-24,TOKYO_TEMP,Tokyo,Tokyo,23.94,27.35,20.6,1.94,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-25,TOKYO_TEMP,Tokyo,Tokyo,23.96,26.05,20.06,1.96,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-26,TOKYO_TEMP,Tokyo,Tokyo,24.35,27.71,21.12,2.35,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-27,TOKYO_TEMP,Tokyo,Tokyo,23.38,28.69,18.92,1.38,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-28,TOKYO_TEMP,Tokyo,Tokyo,25.74,28.92,21.53,3.74,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-29,TOKYO_TEMP,Tokyo,Tokyo,26.6,30.23,23.34,4.6,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-30,TOKYO_TEMP,Tokyo,Tokyo,25.93,30.7,23.14,3.93,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-07-31,TOKYO_TEMP,Tokyo,Tokyo,24.11,28.42,21.74,2.11,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-01,TOKYO_TEMP,Tokyo,Tokyo,25.06,28.1,22.07,3.06,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-02,TOKYO_TEMP,Tokyo,Tokyo,24.53,27.7,19.03,2.53,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-03,TOKYO_TEMP,Tokyo,Tokyo,23.4,28.64,19.89,1.4,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-04,TOKYO_TEMP,Tokyo,Tokyo,24.34,28.54,21.68,2.34,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-05,TOKYO_TEMP,Tokyo,Tokyo,22.56,27.61,18.27,0.56,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-06,TOKYO_TEMP,Tokyo,Tokyo,24.52,28.07,19.67,2.52,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-07,TOKYO_TEMP,Tokyo,Tokyo,27.57,32.12,24.08,5.57,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-08,TOKYO_TEMP,Tokyo,Tokyo,24.59,28.13,21.5,2.59,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-09,TOKYO_TEMP,Tokyo,Tokyo,25.36,29.93,21.94,3.36,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-10,TOKYO_TEMP,Tokyo,Tokyo,23.19,27.21,19.36,1.19,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-11,TOKYO_TEMP,Tokyo,Tokyo,27.14,30.39,22.92,5.14,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-12,TOKYO_TEMP,Tokyo,Tokyo,25.76,29.71,20.71,3.76,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-13,TOKYO_TEMP,Tokyo,Tokyo,25.71,29.82,21.59,3.71,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-14,TOKYO_TEMP,Tokyo,Tokyo,25.11,29.3,20.73,3.11,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-15,TOKYO_TEMP,Tokyo,Tokyo,27.83,31.27,23.91,5.83,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-16,TOKYO_TEMP,Tokyo,Tokyo,24.91,28.42,20.61,2.91,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-17,TOKYO_TEMP,Tokyo,Tokyo,23.67,27.14,19.77,1.67,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-18,TOKYO_TEMP,Tokyo,Tokyo,24.97,28.53,21.15,2.97,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-19,TOKYO_TEMP,Tokyo,Tokyo,22.91,26.88,19.33,0.91,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-20,TOKYO_TEMP,Tokyo,Tokyo,23.6,28.56,19.03,1.6,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-21,TOKYO_TEMP,Tokyo,Tokyo,21.93,25.92,17.7,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-22,TOKYO_TEMP,Tokyo,Tokyo,25.06,28.91,21.36,3.06,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-23,TOKYO_TEMP,Tokyo,Tokyo,24.5,30.13,19.84,2.5,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-24,TOKYO_TEMP,Tokyo,Tokyo,25.12,28.29,21.13,3.12,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-25,TOKYO_TEMP,Tokyo,Tokyo,25.11,28.5,21.34,3.11,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-26,TOKYO_TEMP,Tokyo,Tokyo,24.69,28.86,20.78,2.69,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-27,TOKYO_TEMP,Tokyo,Tokyo,22.0,26.16,17.8,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-28,TOKYO_TEMP,Tokyo,Tokyo,25.25,29.03,22.73,3.25,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-29,TOKYO_TEMP,Tokyo,Tokyo,23.88,27.92,19.35,1.88,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-30,TOKYO_TEMP,Tokyo,Tokyo,23.09,26.7,20.12,1.09,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-08-31,TOKYO_TEMP,Tokyo,Tokyo,23.68,27.77,19.82,1.68,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-01,TOKYO_TEMP,Tokyo,Tokyo,25.0,30.55,20.12,3.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-02,TOKYO_TEMP,Tokyo,Tokyo,23.1,28.27,18.57,1.1,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-03,TOKYO_TEMP,Tokyo,Tokyo,24.32,28.73,22.01,2.32,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-04,TOKYO_TEMP,Tokyo,Tokyo,27.05,31.24,23.39,5.05,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-05,TOKYO_TEMP,Tokyo,Tokyo,22.79,28.27,16.69,0.79,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-06,TOKYO_TEMP,Tokyo,Tokyo,23.89,28.69,19.84,1.89,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-07,TOKYO_TEMP,Tokyo,Tokyo,23.97,27.91,18.07,1.97,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-08,TOKYO_TEMP,Tokyo,Tokyo,23.63,29.1,20.76,1.63,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-09,TOKYO_TEMP,Tokyo,Tokyo,24.94,28.23,22.0,2.94,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-10,TOKYO_TEMP,Tokyo,Tokyo,22.12,25.97,17.89,0.12,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-11,TOKYO_TEMP,Tokyo,Tokyo,21.77,26.71,18.13,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-12,TOKYO_TEMP,Tokyo,Tokyo,22.76,25.68,18.81,0.76,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-13,TOKYO_TEMP,Tokyo,Tokyo,22.27,26.77,19.2,0.27,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-14,TOKYO_TEMP,Tokyo,Tokyo,26.11,30.82,21.49,4.11,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-15,TOKYO_TEMP,Tokyo,Tokyo,26.74,31.69,23.27,4.74,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-16,TOKYO_TEMP,Tokyo,Tokyo,22.0,26.94,16.08,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-17,TOKYO_TEMP,Tokyo,Tokyo,26.0,29.16,22.2,4.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-18,TOKYO_TEMP,Tokyo,Tokyo,27.21,31.43,23.52,5.21,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-19,TOKYO_TEMP,Tokyo,Tokyo,24.96,28.47,19.51,2.96,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-20,TOKYO_TEMP,Tokyo,Tokyo,24.07,26.91,20.47,2.07,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-21,TOKYO_TEMP,Tokyo,Tokyo,24.26,28.6,20.52,2.26,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-22,TOKYO_TEMP,Tokyo,Tokyo,22.51,27.57,19.12,0.51,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-23,TOKYO_TEMP,Tokyo,Tokyo,24.34,29.66,20.77,2.34,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-24,TOKYO_TEMP,Tokyo,Tokyo,26.21,32.05,21.87,4.21,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-25,TOKYO_TEMP,Tokyo,Tokyo,23.82,28.24,19.44,1.82,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-26,TOKYO_TEMP,Tokyo,Tokyo,25.66,30.08,21.43,3.66,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-27,TOKYO_TEMP,Tokyo,Tokyo,21.07,24.55,16.34,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-28,TOKYO_TEMP,Tokyo,Tokyo,21.68,26.03,17.13,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-29,TOKYO_TEMP,Tokyo,Tokyo,22.39,26.5,17.32,0.39,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-09-30,TOKYO_TEMP,Tokyo,Tokyo,21.58,26.35,16.89,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-10-01,TOKYO_TEMP,Tokyo,Tokyo,19.23,23.52,16.14,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-10-02,TOKYO_TEMP,Tokyo,Tokyo,24.02,28.94,20.5,2.02,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-10-03,TOKYO_TEMP,Tokyo,Tokyo,22.92,27.04,17.71,0.92,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-10-04,TOKYO_TEMP,Tokyo,Tokyo,27.39,31.08,22.73,5.39,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-10-05,TOKYO_TEMP,Tokyo,Tokyo,20.12,24.67,15.91,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-10-06,TOKYO_TEMP,Tokyo,Tokyo,22.49,28.0,19.2,0.49,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-10-07,TOKYO_TEMP,Tokyo,Tokyo,22.27,25.74,17.37,0.27,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-10-08,TOKYO_TEMP,Tokyo,Tokyo,23.32,26.44,19.03,1.32,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-10-09,TOKYO_TEMP,Tokyo,Tokyo,20.54,23.97,17.55,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-10-10,TOKYO_TEMP,Tokyo,Tokyo,20.35,24.26,16.24,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2024-10-11,TOKYO_TEMP,Tokyo,Tokyo,23.62,28.26,19.84,1.62,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
